"shop";"url";"type";"name";"ingredients";"val.energ.kcalp100";"val.energ.pkcalpj";"val.energ.kjp100";"val.energ.pkjpj";"mat.grasses.gp100";"dont.acides.gras.satures.gp100";"mat.grasses.ppj";"dont.acides.gras.satures.ppj";"glucides.gp100";"dont.sucres.gp100";"glucides.ppj";"dont.sucres.ppj";"proteines.gp100";"proteines.ppj";"sel.gp100";"sel.ppj";"a.folique.mcgp100";"a.folique.ppj";"a.pantothenique.mgp100";"a.pantothenique.ppj";"amidon.gp100";"amidon.ppj";"calcium.mgp100";"calcium.ppj";"chlorure.mgp100";"chlorure.ppj";"cuivre.mgp100";"cuivre.ppj";"f.aliment.gp100";"f.aliment.ppj";"fer.mgp100";"fer.ppj";"fluorure.mgp100";"fluorure.ppj";"iode.mcgp100";"iode.ppj";"magnesium.mgp100";"magnesium.ppj";"manganese.mgp100";"manganese.ppj";"niacine.mgp100";"niacine.ppj";"phosphore.mgp100";"phosphore.ppj";"potassium.mgp100";"potassium.ppj";"riboflavine.mgp100";"riboflavine.ppj";"thiamine.mgp100";"thiamine.ppj";"vitamine.a.mcgp100";"vitamine.a.ppj";"vitamine.b12.mcgp100";"vitamine.b12.ppj";"vitamine.b6.mgp100";"vitamine.b6.ppj";"vitamine.c.mgp100";"vitamine.c.ppj";"vitamine.d.mcgp100";"vitamine.d.ppj";"vitamine.e.mgp100";"vitamine.e.ppj";"vitamine.k.mcgp100";"vitamine.k.ppj";"zinc.mgp100";"zinc.ppj"
"Auchan";"https://www.auchan.fr/auchan-bio-yaourt-a-la-grecque-nature-filiere-responsable-4x125g/pr-317848";"adult";"AUCHAN BIO Yaourt à la grecque nature filière responsable 4x125g";"Yaourt  au  lait  entier et à la   crème ( lait ), issu de l'agriculture biologique   Elaboré à partir de lait origine France.";102,9;NA;426,7;NA;8,5;5,5;NA;NA;3,4;3,4;NA;NA;3,2;NA;0,09;NA;NA;NA;NA;NA;NA;NA;0;0;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA
"Auchan";"https://www.auchan.fr/les-300-bio-yaourt-a-la-grecque-nature-450g/pr-288729";"adult";"LES 300 & BIO Yaourt à la grecque nature 450g";"LAIT entier* 86% Crème (LAIT)* 13,3 Poudre de LAIT écrémé* Ferments lactiques (LAIT) *Ingrédients issus de l'agriculture biologique";97;NA;403;NA;8,5;5,5;NA;NA;2;2;NA;NA;3,2;NA;0,12;NA;NA;NA;NA;NA;NA;NA;0;0;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA
"Auchan";"https://www.auchan.fr/le-petit-basque-yaourt-a-la-grecque-bio-nature-2x150g/pr-10485";"adult";"LE PETIT BASQUE Yaourt à la grecque bio nature 2x150g";"Ingrédients : LAIT*, CREME de brebis*, poudre de LAIT écrémé*, ferments lactiques (dont LAIT) *ingrédients issus de l'agriculture biologique";120;NA;500;NA;9;5,8;NA;NA;5,4;4;NA;NA;4,4;NA;0,14;NA;NA;NA;NA;NA;NA;NA;150;19;NA;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA
"Auchan";"https://www.auchan.fr/yaos-yaourt-a-la-grecque-nature-4x125g/pr-159755";"adult";"YAOS Yaourt à la grecque nature 4x125g";"Ingrédients : Ingrédients : LAIT entier (83,1%), crème (12,0%) (LAIT), poudre de LAIT écrémé, ferments lactiques.";104;NA;431;NA;8,4;5,6;NA;NA;3,4;3,4;NA;NA;2,9;NA;0,12;NA;NA;NA;NA;NA;NA;NA;0;0;NA;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA
"Auchan";"https://www.auchan.fr/auchan-bio-yaourt-a-la-grecque-nature-2x150g/pr-280110";"adult";"AUCHAN BIO Yaourt à la grecque nature 2x150g";"Lait*  de brebis, crème* de  lait  de brebis, ferments  lactiques .* Ingrédients issus de l'agriculture biologique";125,2;NA;519,6;NA;10;7,5;NA;NA;4;2,8;NA;NA;4,8;NA;0,11;NA;NA;NA;NA;NA;NA;NA;0;0;NA;NA;NA;NA;0,5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA
"Auchan";"https://www.auchan.fr/yaos-yaourt-a-la-grecque-nature-8x125g/pr-208308";"adult";"Yaos yaourt à la grecque nature 8x125g";"Ingrédients : Ingrédients : LAIT entier (83,1%), crème (12,0%) (LAIT), poudre de LAIT écrémé, ferments lactiques.";104;NA;431;NA;8,4;5,6;NA;NA;3,4;3,4;NA;NA;2,9;NA;0,12;NA;NA;NA;NA;NA;NA;NA;0;0;NA;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA
"Auchan";"https://www.auchan.fr/yaos-yaourt-a-la-grecque-bio-nature-4x125g/pr-294337";"adult";"Yaos yaourt à la Grecque bio nature 4x125g";"Ingrédients : Ingrédients : LAIT entier* (83,8%) , crème* (15,1%) (LAIT), poudre de LAIT écrémé*, ferments lactiques. *Issu de l'agriculture biologique";108;NA;450;NA;8,5;5,7;NA;NA;4,8;4,8;NA;NA;3,2;NA;0,13;NA;NA;NA;NA;NA;NA;NA;0;0;NA;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA
"Auchan";"https://www.auchan.fr/vrai-yaourt-a-la-grecque-bio-2x125g/pr-386822";"adult";"VRAI Yaourt à la grecque bio 2x125g";"Ingrédients : LAIT de brebis* à 10% de matière grasse, ferments lactiques sélectionnés.  * Issu de l'agriculture biologique";129;NA;535;NA;10;6,8;NA;NA;4,6;3,1;NA;NA;5,1;NA;0,1;NA;NA;NA;NA;NA;NA;NA;0;0;NA;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA
"Auchan";"https://www.auchan.fr/delta-yaourt-grec-authentique-nature-0-1kg/pr-346917";"adult";"Delta Yaourt Grec authentique nature 0% 1kg";"LAIT de vache écrémé, ferments LACTIQUES";56;4;240;4;0;0;NA;NA;3,8;3,8;2;6;9,6;29;0,12;3;NA;NA;NA;NA;NA;NA;0;0;NA;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA
"Auchan";"https://www.auchan.fr/lynos-yaourt-a-la-grecque-au-lait-de-vache-500g/pr-40817";"adult";"LYNOS Yaourt à la grecque au lait de vache 500g";"LAIT de vache&#xa0; pasteurisé, crème légère, protéines de LAIT, ferments lactiques";132;NA;548;NA;10;7;NA;NA;4,5;4;NA;NA;6;NA;0,28;NA;NA;NA;NA;NA;NA;NA;0;0;NA;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA
"Auchan";"https://www.auchan.fr/discount-yaourt-a-la-grecque-sur-lit-de-mures-4x150g/pr-211877";"adult";"DISCOUNT Yaourt à la grecque sur lit de mûres 4x150g";"LAIT entier, CREME, fruits (framboise 12%, mûres 10%), sucre 7.9%, fructose, amidons modifiés; arômes; épaississants : E412, E440, E415; colorant : E163; ferments lactiques (contient LAIT), protéines de LAIT";125;NA;522;NA;6,8;4,4;NA;NA;13,6;13;NA;NA;2,1;NA;0,08;NA;NA;NA;NA;NA;NA;NA;0;0;NA;NA;NA;NA;0,4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA
"Auchan";"https://www.auchan.fr/auchan-yaourt-grecque-nature-1kg/pr-314313";"adult";"Auchan yaourt grecque nature 1kg";"Lait  pasteurisé, crème de  lait , ferments  lactiques .   Elaboré à partir de  lait  origine: Grèce    Lait  entier";134;NA;557;NA;10;6,2;NA;NA;4;4;NA;NA;7;NA;0,18;NA;NA;NA;NA;NA;NA;NA;0;0;NA;NA;NA;NA;0,5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA
"Auchan";"https://www.auchan.fr/nestle-yaos-yaourt-a-la-grecque-nature-lit-myrtille-4x150g/pr-115135";"adult";"Nestlé Yaos yaourt à la grecque nature lit myrtille 4x150g";"Ingrédients : Ingrédients : LAIT entier (65,1%), crème (LAIT) (9,2%), sucre (9,6%), myrtille (8,4%), eau, purée de myrtilles (1,6%), poudre de LAIT écrémé, arômes naturels, jus concentré de citron, jus concentré de carottes, correcteurs d'acidité (E331), épaississants (amidon modifié de maïs, pectine, gomme guar), ferments lactiques.";126;NA;528;NA;6,5;4,2;NA;NA;13,5;13;NA;NA;2,5;NA;0,13;NA;NA;NA;NA;NA;NA;NA;0;0;NA;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA
"Auchan";"https://www.auchan.fr/nestle-yaos-yaourt-a-la-grecque-nature-450g/pr-167739";"adult";"Nestlé Yaos yaourt à la grecque nature 450g";"Ingrédients: Yaourt au LAIT entier (85,5%), crème (14,5%) (LAIT).";104;NA;431;NA;8,4;5,6;NA;NA;3,4;3,4;NA;NA;2,9;NA;0,12;NA;NA;NA;NA;NA;NA;NA;0;0;NA;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA
"Auchan";"https://www.auchan.fr/yaos-yaourt-a-la-grecque-nature-6x150g-eco/pr-271716";"adult";"Yaos yaourt à la grecque nature 6x150g éco";"Ingrédients : LAIT entier (83,1%), crème (12,0%) (LAIT), poudre de LAIT écrémé, ferments lactiques.";104;NA;431;NA;8,4;5,6;NA;NA;3,4;3,4;NA;NA;2,9;NA;0,12;NA;NA;NA;NA;NA;NA;NA;0;0;NA;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA
"Auchan";"https://www.auchan.fr/discount-yaourt-a-la-grecque-nature-4x125g/pr-875452";"adult";"DISCOUNT Yaourt à la grecque nature 4x125g";"LAIT écrémé, crème (LAIT), LACTOSE et protéines de LAIT, ferments LACTIQUES.";114;NA;471;NA;10;6,5;NA;NA;2,8;2,8;NA;NA;3,2;NA;0,13;NA;NA;NA;NA;NA;NA;NA;0;0;NA;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA
"Auchan";"https://www.auchan.fr/sveltesse-yaourt-a-la-grecque-nature-4x125g/pr-264362";"adult";"Sveltesse yaourt à la grecque nature 4x125g";"Ingrédients :LAIT demi-écrémé (90,7%), crème (4,1%) (LAIT), poudre de LAIT écrémé, proteine de LAIT, ferments lactiques";65;NA;273;NA;2;1,3;NA;NA;6;6;NA;NA;5;NA;0,18;NA;NA;NA;NA;NA;NA;NA;0;0;NA;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA
"Auchan";"https://www.auchan.fr/panier-de-yoplait-yaourt-sur-lit-de-fruits-panache-6x140g/pr-196339";"adult";"PANIER DE YOPLAIT Yaourt sur lit de fruits panaché 6x140g";"Ingrédients : Yaourt (LAIT écrémé à base de poudre de LAIT - LAIT écrémé -CREME - Poudre de LAIT écrémé - Ferments LACTIQUES (LAIT) - Fruits : Abricot ou Fraise ou Pêche ou Mûre ou Mirabelle 10%, ou Framboise 8% - Sucre 10.2% - Amidon transformé de maïs - Jus de carotte - Jus de citron - Epaississant : Carraghénanes - Arômes naturels - Jus de potiron - Conservateur du fruit : Sorbate de potassium - Antioxydant : Acide ascorbique - Concentré des minéraux du LAIT. LAIT D’ORIGINE FRANCE.";93;NA;392;NA;2,5;1,6;NA;NA;13,9;13,3;NA;NA;2,7;NA;0,1;NA;NA;NA;NA;NA;NA;NA;0;0;NA;NA;NA;NA;0,3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA
"Auchan";"https://www.auchan.fr/panier-de-yoplait-yaourt-aux-fruits-panache-16x130g/pr-303532";"adult";"PANIER DE YOPLAIT Yaourt aux fruits panaché 16x130g";"Ingrédients : Yaourt (LAIT écrémé à base de poudre de LAIT - LAIT écrémé - CREME - Poudre de LAIT écrémé - Ferments LACTIQUES (LAIT)) - Fruits : Fraise 10.8% ou Abricot 10% ou Pêche 10% ou Mûre 8% - Sucre 9.1% - Amidon transformé de maïs - Jus de carotte - Epaississant : Carraghénanes - Arômes naturels - Concentré des minéraux du LAIT. LAIT d’origine France";92;NA;389;NA;2,4;1,6;NA;NA;13,4;12,9;NA;NA;3,3;NA;0,13;NA;NA;NA;NA;NA;NA;NA;0;0;NA;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA
"Auchan";"https://www.auchan.fr/auchan-yaourt-brasse-et-mixe-aux-fruits-panache-16x125g/pr-301597";"adult";"AUCHAN Yaourt brassé et mixé aux fruits panaché 16x125g";"Yaourt  au  lait  partiellement écrémé 84%, sucre 7.9%, fruits 5% (fraise ou framboise ou cerise ou abricot ou pêche ou mangue), amidon modifié de maïs, jus concentré de sureau, jus concentré de carotte pourpre, jus concentré de carotte, concentré de carotte et de courge, concentré de carotte et de citrouille , épaississant : carraghénanes , arômes naturels.  Elaboré à partir de lait origine France.   Fabriqué avec des fruits ne provenant pas exclusivement de France.";79,36;NA;334,74;NA;2;1,3;NA;NA;11,6;11,2;NA;NA;3,7;NA;0,09;NA;NA;NA;NA;NA;NA;NA;0;0;NA;NA;NA;NA;0,08;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA
"Auchan";"https://www.auchan.fr/auchan-bio-yaourt-aux-fruits-mixes-8x100g/pr-34772";"adult";"AUCHAN BIO Yaourt aux fruits mixés 8x100g";"Lait  entier*, sucre de canne* 7,8%, fruits 5% (abricot*, banane*, framboise*, fraise*), poudre de  lait  écrémé*, amidon natif de maïs, arômes naturels, jus de sureau*, jus de carotte*, jus de citron*, ferments  lactiques  . * biologique  Elaboré à partir de lait origine France";87,4;NA;367,7;NA;3;1,9;NA;NA;11,7;11,5;NA;NA;3,4;NA;0,12;NA;NA;NA;NA;NA;NA;NA;0;0;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA
"Auchan";"https://www.auchan.fr/mamie-nova-yaourt-brasse-aux-fruits-panache-6x150g/pr-18284";"adult";"MAMIE NOVA Yaourt brassé aux fruits panaché 6x150g";"Ingrédients : LAIT entier, fruits : abricot 18% ou (ananas 11,6% et fruit de la passion 6,4%) ou cerise griotte 18% ou (jus de citron vert 8,2% et mandarine 5%) ou framboise 18% ou pêche du Roussillon 18%, sucre 10%, protéines de LAIT, amidons modifiés, jus concentré de raisin, épaississants : carraghénanes - gomme xanthane - pectine, arômes, CREME, ferments lactiques (LAIT), colorants : extrait de paprika - lutéine - carmin de cochenille.";97;NA;408;NA;2,5;1,6;NA;NA;15;14;NA;NA;3,4;NA;0,13;NA;NA;NA;NA;NA;NA;NA;0;0;NA;NA;NA;NA;0,3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA
"Auchan";"https://www.auchan.fr/danone-veloute-fruix-yaourts-aux-fruits-rouges-brasse-8x125g/pr-908868";"adult";"Danone Velouté fruix yaourts aux fruits rouges brassé 8x125g";"yaourt (LAIT) (84,6%) sucre (8,2% en moyenne) fruits (5%) (framboise, fraise, fruits rouges (mure, fraise, framboise)) épaississant (amidon transformé / E1422) concentré de carotte et de myrtille (dans variété fruits rouges) concentré de carotte et de carotte pourpre (dans variété fraise) concentré de carotte pourpre (dans variété framboise) arômes correcteurs d'acidité (citraite de sodium / E331, acide citrique / E330) LAIT : Origine France";94;NA;394;NA;2,9;2;NA;NA;13,4;12,9;NA;NA;3,4;NA;0,13;NA;NA;NA;NA;NA;NA;NA;119;14;NA;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA
"Auchan";"https://www.auchan.fr/activia-yaourt-bifidus-saveur-citron-4x125g/pr-264463";"adult";"Activia Yaourt bifidus saveur citron  4x125g";"LAIT entier (Origine : France) sucre (7,8%) LAIT écrémé concentré ou en poudre (Origine : UE) arôme naturel crème (LAIT) (Origine : France) ferments lactiques dont bifidobacterium (Bifidus ActiRegularis) (LAIT)";93;NA;390;NA;3,1;2;NA;NA;12,6;12,6;NA;NA;3,6;NA;0,13;NA;NA;NA;NA;NA;NA;NA;129;16;NA;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA
"Auchan";"https://www.auchan.fr/la-laitiere-yaourt-aux-fruits-patissiers-panache-12x125g/pr-18757";"adult";"LA LAITIERE Yaourt aux fruits pâtissiers panaché 12x125g";"Ingrédients : Ingrédients : Yaourt au LAIT entier (78,2%), sucre (6,8%), Fraise façon tarte : fraises (5,1%) (fraises, purée de fraises), sirop de glucose, morceaux de biscuit* (2,3%), amidon modifié, épaississant (pectine), arôme, colorant (rouge de betterave), conservateur (E202). Fraise façon fraisier : fraises (10,5%), sirop de glucose-fructose, amidon modifié, épaississants (pectine, gomme guar), arôme, colorant (carmins), conservateur (E202). Framboise façon charlotte : sirop de glucose, framboises (5,1%) (framboises, purée de framboises), morceaux de biscuit* (2,3%), amidon modifié, épaississant (pectine), arôme, concentrés de betterave rouge, carottes, aronia et raisins, conservateur (E202). Pomme façon tarte tatin : pommes (10,2%) (pommes, purée de pommes), morceaux de biscuit* (2,0%), sirop de glucose-fructose, sirop de sucre caramélisé, amidon modifié, stabilisant (pectine), arôme, conservateur (E202). Abricot façon crumble : sirop de glucose, abricots (5,1%) (abricots, purée d'abricots), morceaux de biscuit* (2,3%), amidon modifié, épaississant (pectine), arôme, colorant (bêta-carotène), conservateur (E202). Poire façon amandine : poires (5,9%) (poires, purée de poires), sirop de glucose, morceaux de biscuit* (2,3%), pâte d'amande (0,7%) (amande, sucre, eau, sirop de glucose), épaississants (pectine, gomme guar), arôme, conservateur (E202). *Morceaux de biscuit : sucre, farine de blé (GLUTEN), farine de riz, blanc d'OEUF, farine de haricot, amidon de blé (GLUTEN), fécule de pomme de terre, matière grasse de tournesol, arôme, épaississant (E401), sel. [Traces éventuelles de FRUIT(S) À COQUE :]";109;NA;458;NA;2,9;1,8;NA;NA;16,7;13,5;NA;NA;3,3;NA;0,13;NA;NA;NA;NA;NA;NA;NA;0;0;NA;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA
"Auchan";"https://www.auchan.fr/les-2-vaches-yaourts-aux-fruits-bio-framboise-4x115g/pr-129905";"adult";"Les 2 vaches Yaourts aux fruits bio framboise 4x115g";"Ingrédient(s): ""LAIT entier* (pour info: 83,7%), sucre de canne* (7%), framboise* cuite (7%) (soit 10% framboise fraiche), poudre de LAIT écrémé*, arôme naturel, ferments lactiques (LAIT) * Issu de l'agriculture biologique""";90;NA;380;NA;3;2,1;NA;NA;11,9;11,9;NA;NA;3,7;NA;0,13;NA;NA;NA;NA;NA;NA;NA;0;0;NA;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA
"Auchan";"https://www.auchan.fr/la-laitiere-yaourt-aromatise-panache-8x125g/pr-790457";"adult";"LA LAITIERE Yaourt arômatisé panaché 8x125g";"Ingrédients : Ingrédients : LAIT entier (85,4%), sucre (9,9%), poudre de LAIT écrémé, ferments lactiques, arôme naturel (vanille ou citron ou fraise ou noix de coco), concentrés de carotte et de cassis pour variété fraise.";97;NA;408;NA;3;2;NA;NA;13,6;13,5;NA;NA;3,1;NA;0,12;NA;NA;NA;NA;NA;NA;NA;0;0;NA;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA
"Auchan";"https://www.auchan.fr/activia-yaourt-bifidus-saveur-coco-4x125g/pr-264455";"adult";"Activia Yaourt bifidus saveur coco  4x125g";"LAIT entier (Origine : France) sucre (7,8%) LAIT écrémé concentré ou en poudre (Origine : UE) arôme naturel crème (LAIT) (Origine : France) ferments lactiques dont bifidobacterium (Bifidus ActiRegularis) (LAIT)";93;NA;390;NA;3,1;2;NA;NA;12,6;12,6;NA;NA;3,6;NA;0,13;NA;NA;NA;NA;NA;NA;NA;129;16;NA;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA
"Auchan";"https://www.auchan.fr/panier-de-yoplait-yaourt-sur-lit-de-fruits-panache-6x140g/pr-196345";"adult";"PANIER DE YOPLAIT Yaourt sur lit de fruits panaché 6x140g";"Ingrédients : Yaourt (LAIT écrémé à base de poudre de LAIT - LAIT écrémé - Crème -  Poudre de LAIT écrémé - Ferments lactiques (LAIT)) - Sucre 10% -  Pomme 8.6% ou Crème de marron 8% (Purée de Marron, Sucre, Sirop de glucose-fructose, Arôme) ou Poire 7.6% - Eau - Fructose 1.6% - Amidon transformé de maïs - Jus de citron - Arômes - Epaississants : Carraghénanes, Gomme guar, Pectine -  Conservateur du fruit : Sorbate de potassium - Colorant : Caramel ordinaire - Correcteurs d'acidité : Acide citrique,  Citrates de sodium.   LAIT D'ORIGINE FRANCE";104;NA;439;NA;2,5;1,6;NA;NA;16,7;15,8;NA;NA;2,7;NA;0,1;NA;NA;NA;NA;NA;NA;NA;0;0;NA;NA;NA;NA;0,3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA
"Auchan";"https://www.auchan.fr/danone-veloute-fruix-yaourts-aux-fruits-jaunes-brasse-8x125g/pr-908873";"adult";"Danone Velouté fruix yaourts aux fruits jaunes brassé 8x125g";"yaourt (LAIT) (84,6%) sucre (8,2% en moyenne) fruits (5%) (abricot, mangue, pêche) épaississant (amidon transformé / E1422) concentré de carotte et de pomme (dans variétés abricot et pêche) concentré de carotte et de citrouille (dans variété mangue) correcteurs d'acidité (citrate de sodium / E331, acide citrique / E330) arômes LAIT : Origine France";94;NA;395;NA;2,9;2;NA;NA;13,5;13,1;NA;NA;3,4;NA;0,14;NA;NA;NA;NA;NA;NA;NA;118;14;NA;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA
"Auchan";"https://www.auchan.fr/les-2-vaches-yaourts-aux-fruits-bio-myrtille-4x115g/pr-129902";"adult";"Les 2 vaches Yaourts aux fruits bio myrtille 4x115g";"LAIT entier* (pour info: 82,7%), sucre de canne* 8,4%, myrtille * cuite ( 6,3%) (soit 8,6% myrtille fraiche), poudre de LAIT écrémé*, arôme naturel de myrtille, ferments lactiques (LAIT)*Issu de l'agriculture biologique";92;NA;387;NA;2,9;2;NA;NA;12,8;12,8;NA;NA;3,4;NA;0,13;NA;NA;NA;NA;NA;NA;NA;0;0;NA;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA
